acct	sched_cd	Div_ord	Type_Interest	Interest_Percent
0152119	E	010496	ROYALTY	0.014583
0152120	E	010496	ROYALTY	0.014583
0152121	E	010496	ROYALTY	0.003255
0152126	E	010496	ROYALTY	0.002411
0152128	E	010496	ROYALTY	0.000599
0152132	E	010496	ROYALTY	0.000247
0152133	E	010496	ROYALTY	0.000246
0152146	E	010496	ROYALTY	0.000178
0152147	E	010496	ROYALTY	0.000178
0152149	E	010496	ROYALTY	0.006699
0152153	E	010496	ROYALTY	0.015625
0152158	E	010496	ROYALTY	0.000519
0152159	E	010496	ROYALTY	0.000260
0152166	E	010496	ROYALTY	0.000772
0152167	E	010496	ROYALTY	0.000260
0152169	E	010496	ROYALTY	0.002604
0152179	E	010496	ROYALTY	0.000389
0152201	E	010496	ROYALTY	0.000442
0152204	E	010496	WORKING	0.851680
0152205	E	010496	ROYALTY	0.000427
0152215	E	010496	ROYALTY	0.001331
0152219	E	010496	ROYALTY	0.002286
0152231	E	010496	ROYALTY	0.004582
0152236	E	010496	ROYALTY	0.000228
0152252	E	010496	ROYALTY	0.006029
0152255	E	010496	ROYALTY	0.000352
0152256	E	010496	ROYALTY	0.002087
0152258	E	010496	ROYALTY	0.002354
0152259	E	010496	ROYALTY	0.001130
0152272	E	010496	ROYALTY	0.011430
0152275	E	010496	ROYALTY	0.005715
0152276	E	010496	ROYALTY	0.005715
0152277	E	010496	ROYALTY	0.000916
0152278	E	010496	ROYALTY	0.000458
0152283	E	010496	ROYALTY	0.000916
0152284	E	010496	ROYALTY	0.046876
0152286	E	010496	ROYALTY	0.005097
0152288	E	010496	ROYALTY	0.002604
0152289	E	010496	ROYALTY	0.007814
0152290	E	010496	ROYALTY	0.002604
0152292	E	010496	WORKING	0.854167
0152294	E	010496	ROYALTY	0.004377
0152296	E	010496	ROYALTY	0.002315
0152301	E	010496	ROYALTY	0.002315
0152308	E	010496	WORKING	0.854167
0152315	E	010496	ROYALTY	0.011719
0152316	E	010496	ROYALTY	0.002425
0152317	E	010496	ROYALTY	0.016369
0152319	E	010496	ROYALTY	0.016368
0152320	E	010496	ROYALTY	0.014286
0152321	E	010496	ROYALTY	0.028571
0152325	E	010496	WORKING	0.857143
0152327	E	010496	ROYALTY	0.008164
0152328	E	010496	ROYALTY	0.002204
0152329	E	010496	ROYALTY	0.007143
0152330	E	010496	ROYALTY	0.007143
0152334	E	010496	ROYALTY	0.005357
0152338	E	010496	WORKING	0.880208
0152339	E	010496	ROYALTY	0.011719
0152341	E	010496	ROYALTY	0.010417
0152342	E	010496	ROYALTY	0.010417
0152343	E	010496	ROYALTY	0.052083
0152347	E	010496	OVERRIDE	0.010417
0152350	E	010496	WORKING	0.895833
0152351	E	010496	ROYALTY	0.007813
0152353	E	010496	ROYALTY	0.002315
0152354	E	010496	ROYALTY	0.002315
0152355	E	010496	ROYALTY	0.053241
0152358	E	010496	ROYALTY	0.011718
0152360	E	010496	ROYALTY	0.001953
0152369	E	010496	ROYALTY	0.031250
0152370	E	010496	ROYALTY	0.046875
0152371	E	010496	WORKING	0.854167
0152379	E	010496	WORKING	0.953125
0152380	E	010496	ROYALTY	0.011719
0152381	E	010496	ROYALTY	0.007812
0152385	E	010496	ROYALTY	0.003906
0152386	E	010496	ROYALTY	0.007813
0152387	E	010496	OVERRIDE	0.010417
0152390	E	010496	ROYALTY	0.003907
0152396	E	010496	WORKING	0.854167
0152397	E	010496	ROYALTY	0.001302
0152401	E	010496	ROYALTY	0.001563
0152402	E	010496	ROYALTY	0.031250
0152403	E	010496	ROYALTY	0.013447
0152407	E	010496	ROYALTY	0.011547
0152408	E	010496	ROYALTY	0.007215
0152409	E	010496	ROYALTY	0.002605
0152410	E	010496	ROYALTY	0.002604
0152411	E	010496	ROYALTY	0.001302
0152412	E	010496	ROYALTY	0.007813
0152413	E	010496	WORKING	0.942708
0152414	E	010496	ROYALTY	0.007812
0152417	E	010496	ROYALTY	0.015625
0152418	E	010496	ROYALTY	0.015625
0152419	E	010496	WORKING	0.875000
0152420	E	010496	ROYALTY	0.031250
0152422	E	010496	ROYALTY	0.031250
0156376	E	010496	ROYALTY	0.008536
0156380	E	010496	ROYALTY	0.008537
0156385	E	010496	ROYALTY	0.004269
0156410	E	010496	WORKING	0.499669
0156415	E	010496	ROYALTY	0.016678
0156420	E	010496	ROYALTY	0.000871
0156429	E	010496	ROYALTY	0.001256
0156436	E	010496	ROYALTY	0.012823
0156439	E	010496	ROYALTY	0.001256
0156441	E	010496	ROYALTY	0.005813
0156443	E	010496	ROYALTY	0.005692
0156451	E	010496	ROYALTY	0.087697
0156457	E	010496	ROYALTY	0.005692
0156463	E	010496	ROYALTY	0.005692
0156468	E	010496	ROYALTY	0.002847
0156471	E	010496	ROYALTY	0.061679
0156476	E	010496	ROYALTY	0.001172
0156488	E	010496	ROYALTY	0.005813
0156501	E	010496	ROYALTY	0.005813
0156515	E	010496	ROYALTY	0.016678
0156516	E	010496	ROYALTY	0.002189
0156530	E	010496	ROYALTY	0.002090
0156537	E	010496	ROYALTY	0.000901
0156542	E	010496	ROYALTY	0.000966
0156547	E	010496	ROYALTY	0.010454
0156551	E	010496	WORKING	0.598591
0156553	E	010496	ROYALTY	0.001406
0156555	E	010496	ROYALTY	0.001406
0156556	E	010496	ROYALTY	0.000703
0156557	E	010496	ROYALTY	0.012822
0156560	E	010496	ROYALTY	0.000670
0156594	E	010496	ROYALTY	0.000670
0156596	E	010496	ROYALTY	0.000966
0156601	E	010496	ROYALTY	0.004360
0156602	E	010496	ROYALTY	0.008720
0156606	E	010496	ROYALTY	0.008720
0156616	E	010496	ROYALTY	0.000781
0156618	E	010496	ROYALTY	0.000781
0156620	E	010496	ROYALTY	0.000418
0156640	E	010496	ROYALTY	0.000310
0156645	E	010496	ROYALTY	0.000310
0156647	E	010496	ROYALTY	0.000377
0156650	E	010496	ROYALTY	0.000357
0156656	E	010496	ROYALTY	0.000448
0156661	E	010496	ROYALTY	0.000448
0156668	E	010496	ROYALTY	0.000459
0156670	E	010496	ROYALTY	0.000937
0156675	E	010496	ROYALTY	0.008935
0156678	E	010496	ROYALTY	0.000937
0156681	E	010496	ROYALTY	0.000937
0156683	E	010496	ROYALTY	0.000875
0156688	E	010496	ROYALTY	0.001015
0156690	E	010496	OVERRIDE	0.002944
0156703	E	010496	WORKING	0.854167
0180481	E	001816	ROYALTY	0.125000
0212654	E	010496	ROYALTY	0.000252
0215352	E	010496	ROYALTY	0.000310
0215398	E	010496	ROYALTY	0.015625
0215403	E	010496	ROYALTY	0.015625
0215424	E	010496	ROYALTY	0.001145
0215486	E	010496	ROYALTY	0.000772
0215517	E	010496	ROYALTY	0.002354
0215529	E	010496	ROYALTY	0.002315
0215553	E	001775	ROYALTY	0.006946
0215560	E	010496	ROYALTY	0.011719
0215615	E	001775	ROYALTY	0.006944
0215622	E	001775	ROYALTY	0.006944
0215628	E	001775	ROYALTY	0.006944
0215676	E	001775	ROYALTY	0.013889
0215937	E	001794	ROYALTY	0.000651
0215945	E	001794	ROYALTY	0.000651
0215951	E	001794	ROYALTY	0.000651
0215956	E	001794	ROYALTY	0.000651
0217291	E	112715	ROYALTY	0.003125
0217426	E	007374	ROYALTY	0.010417
0217435	E	007374	ROYALTY	0.010417
0217438	E	007374	ROYALTY	0.010417
0217442	E	007374	ROYALTY	0.010417
0217443	E	007374	ROYALTY	0.010417
0217444	E	007374	ROYALTY	0.010417
0233665	E	016363	ROYALTY	0.022222
0233667	E	016363	ROYALTY	0.019444
0233668	E	016363	ROYALTY	0.019444
0233669	E	016363	ROYALTY	0.016666
0233676	E	016363	ROYALTY	0.007408
0235801	E	008383	ROYALTY	0.001215
0235825	E	008371	ROYALTY	0.005230
0235957	E	007666	ROYALTY	0.001160
0235983	E	004345	ROYALTY	0.001072
0236038	E	008380	ROYALTY	0.003217
0236905	E	049025	ROYALTY	0.000337
0237115	E	010496	ROYALTY	0.003355
0237116	E	010496	ROYALTY	0.003355
0237117	E	010496	ROYALTY	0.003355
0237968	E	033420	ROYALTY	0.013645
0250248	E	016030	OVERRIDE	0.010000
0254068	E	008381	ROYALTY	0.003472
0254073	E	008381	ROYALTY	0.003472
0254075	E	008381	ROYALTY	0.003472
0254076	E	008381	ROYALTY	0.003472
0254080	E	008381	ROYALTY	0.003472
0254081	E	008381	ROYALTY	0.003472
0254083	E	008381	ROYALTY	0.003472
0254084	E	008381	ROYALTY	0.003472
0254086	E	008381	ROYALTY	0.003472
0260880	E	035629	ROYALTY	0.000683
0260906	E	035629	ROYALTY	0.000562
0260983	E	035629	ROYALTY	0.000562
0261998	E	010496	ROYALTY	0.000771
0262013	E	010496	ROYALTY	0.003472
0262021	E	010496	ROYALTY	0.003472
0262354	E	010496	ROYALTY	0.010572
0262358	E	010496	ROYALTY	0.014096
0264945	E	015484	ROYALTY	0.163336
0264972	E	015484	ROYALTY	0.009690
0264976	E	015484	ROYALTY	0.007268
0264980	E	015484	ROYALTY	0.004361
0266439	E	010496	ROYALTY	0.015840
0269013	E	010496	ROYALTY	0.052083
0269811	E	001777	ROYALTY	0.007500
0271092	E	007666	ROYALTY	0.001110
0271093	E	007666	ROYALTY	0.001110
0271095	E	007666	ROYALTY	0.001110
0271096	E	007666	ROYALTY	0.001110
0271097	E	007666	ROYALTY	0.001110
0271098	E	007666	ROYALTY	0.001110
0271099	E	007666	ROYALTY	0.001110
0271100	E	007666	ROYALTY	0.001110
0271101	E	007666	ROYALTY	0.001110
0271176	E	010496	ROYALTY	0.000871
0271177	E	010496	ROYALTY	0.000870
0271178	E	010496	ROYALTY	0.000870
0271894	E	010496	ROYALTY	0.003307
0271896	E	010496	ROYALTY	0.000761
0271897	E	010496	ROYALTY	0.000730
0271920	E	010496	ROYALTY	0.000630
0271938	E	010496	ROYALTY	0.001844
0271953	E	010496	ROYALTY	0.001142
0271955	E	010496	ROYALTY	0.000252
0272214	E	010496	ROYALTY	0.005032
0272217	E	010496	ROYALTY	0.001519
0272222	E	010496	ROYALTY	0.000430
0272223	E	010496	ROYALTY	0.000533
0272224	E	010496	ROYALTY	0.000335
0273755	E	010496	ROYALTY	0.000349
0273765	E	010496	ROYALTY	0.003531
0281229	E	010496	ROYALTY	0.003516
0281256	E	010496	ROYALTY	0.002344
0281268	E	010496	ROYALTY	0.004687
0281278	E	010496	ROYALTY	0.004688
0283920	E	015484	ROYALTY	0.014535
0284278	E	0063591	WORKING	0.002003
0284281	E	0063591	ROYALTY	0.001367
0284284	E	063591	ROYALTY	0.006114
0284297	E	063591	ROYALTY	.001977
0284606	E	068752	ROYALTY	0.000752
0284628	E	068752	ROYALTY	0.000609
0284650	E	068752	ROYALTY	0.000273
0285710	E	010496	ROYALTY	0.000252
0285711	E	010496	ROYALTY	0.000252
0286154	E	010496	ROYALTY	0.000310
0286156	E	010496	ROYALTY	0.000310
0286162	E	010496	ROYALTY	0.000670
0286163	E	010496	ROYALTY	0.000670
0286167	E	010496	ROYALTY	0.000730
0286168	E	010496	ROYALTY	0.000730
0286172	E	010496	ROYALTY	0.000335
0286173	E	010496	ROYALTY	0.000335
0290697	E	010496	ROYALTY	0.000572
0290698	E	010496	ROYALTY	0.000286
0290700	E	010496	ROYALTY	0.000286
0294423	E	015484	OVERRIDE	0.010000
0294425	E	015484	OVERRIDE	0.010000
0294426	E	015484	OVERRIDE	0.014535
0297824	E	006895	ROYALTY	0.005859
0297828	E	006895	ROYALTY	0.005859
0297830	E	006895	ROYALTY	0.005859
0297832	E	006895	ROYALTY	0.005859
0297980	E	010496	ROYALTY	0.000523
0297981	E	010496	ROYALTY	0.000523
0297984	E	010496	ROYALTY	0.000523
0297991	E	010496	ROYALTY	0.001471
0297992	E	010496	ROYALTY	0.001271
0297994	E	010496	ROYALTY	0.000523
0298707	E	002401	ROYALTY	0.002700
0298710	E	002401	ROYALTY	0.002441
0298717	E	002401	ROYALTY	0.005859
0298720	E	002401	ROYALTY	0.001350
0298721	E	002401	ROYALTY	0.001350
0298725	E	002401	ROYALTY	0.001221
0299043	E	010496	ROYALTY	0.000165
0299044	E	010496	ROYALTY	0.000165
0299052	E	010496	ROYALTY	0.000165
0299053	E	010496	ROYALTY	0.000165
0299055	E	010496	ROYALTY	0.000165
0303117	E	010496	ROYALTY	0.010417
0303598	E	010496	ROYALTY	0.001157
0304103	E	001777	ROYALTY	0.000156
0304106	E	001777	ROYALTY	0.000234
0304148	E	010496	ROYALTY	0.009595
0304425	E	091313	ROYALTY	0.004785
0304427	E	091313	ROYALTY	0.004786
0304429	E	091313	ROYALTY	0.004167
0304431	E	091313	ROYALTY	0.004785
0304432	E	091313	ROYALTY	0.004785
0304435	E	091313	ROYALTY	0.004785
0304437	E	091313	ROYALTY	0.003419
0305584	E	004364	ROYALTY	0.020834
0305588	E	004364	ROYALTY	0.018750
0305678	E	006792	ROYALTY	0.062500
0310352	E	016030	ROYALTY	0.011112
0310382	E	016030	ROYALTY	0.017361
0310383	E	016030	ROYALTY	0.017361
0310387	E	016030	ROYALTY	0.022222
0310389	E	016030	ROYALTY	0.007407
0310391	E	016030	ROYALTY	0.011111
0310395	E	016030	ROYALTY	0.016668
0310397	E	016030	OVERRIDE	0.010000
0324752	E	010496	ROYALTY	0.003422
0324753	E	010496	ROYALTY	0.003421
0324754	E	010496	ROYALTY	0.003421
0324755	E	010496	ROYALTY	0.003422
0328405	E	111211	ROYALTY	0.125000
0328408	E	111211	ROYALTY	0.125000
0328477	E	002395	ROYALTY	0.001770
0328478	E	002395	ROYALTY	0.001475
0328480	E	002395	ROYALTY	0.001180
0329086	E	039890	ROYALTY	0.010417
0331079	E	091313	ROYALTY	0.013672
0331080	E	091313	ROYALTY	0.013672
0334806	E	010496	ROYALTY	0.000458
0334854	E	012475	ROYALTY	0.002623
0334855	E	012475	ROYALTY	0.023545
0334856	E	012475	ROYALTY	0.007494
0334864	E	012475	ROYALTY	0.001662
0339532	E	010496	ROYALTY	0.002825
0340085	E	035629	ROYALTY	0.000338
0340090	E	035629	ROYALTY	0.000909
0341670	E	010496	ROYALTY	0.001513
0361891	E	001771	ROYALTY	0.000206
0361915	E	001771	ROYALTY	0.000103
0361919	E	001771	ROYALTY	0.000103
0394392	E	001771	ROYALTY	0.003516
0394393	E	001771	ROYALTY	0.000231
0394394	E	001794	ROYALTY	0.001302
0394398	E	001827	ROYALTY	0.004199
0394448	E	004825	OVERRIDE	0.011739
0394450	E	004825	ROYALTY	0.016876
0394451	E	004825	ROYALTY	0.007892
0394462	E	004825	ROYALTY	0.057555
0394485	E	008381	ROYALTY	0.020834
0394488	E	008382	ROYALTY	0.020833
0394491	E	008382	ROYALTY	0.015626
0394492	E	008382	ROYALTY	0.046876
0394494	E	008383	ROYALTY	0.004790
0394495	E	008389	ROYALTY	0.004596
0394497	E	008389	ROYALTY	0.001609
0394498	E	008389	ROYALTY	0.002298
0394502	E	008389	ROYALTY	0.001609
0394503	E	008389	ROYALTY	0.001788
0394508	E	008389	ROYALTY	0.005859
0394510	E	008389	ROYALTY	0.005859
0394511	E	008389	ROYALTY	0.005859
0394512	E	008389	ROYALTY	0.005859
0394515	E	008397	ROYALTY	0.008669
0394517	E	008397	ROYALTY	0.015481
0394518	E	008397	ROYALTY	0.015481
0394586	E	012320	ROYALTY	0.004316
0394588	E	012320	ROYALTY	0.004698
0394593	E	012320	ROYALTY	0.000719
0394781	E	019090	ROYALTY	0.143500
0394782	E	019090	ROYALTY	0.011000
0394783	E	019090	ROYALTY	0.011000
0394784	E	019090	ROYALTY	0.011000
0394785	E	019090	ROYALTY	0.011000
0394835	E	008548	WORKING	0.748590
0394839	E	033420	ROYALTY	0.000512
0394840	E	035629	ROYALTY	0.002081
0394841	E	035629	ROYALTY	0.000159
0394843	E	035629	ROYALTY	0.000159
0394844	E	035629	ROYALTY	0.000159
0394845	E	035629	ROYALTY	0.000159
0394852	E	039890	WORKING	0.859849
0394853	E	040559	ROYALTY	0.035345
0394856	E	040559	WORKING	0.858133
0394857	E	041633	WORKING	0.851904
0394896	E	049025	OVERRIDE	0.001476
0394899	E	049025	ROYALTY	0.000554
0394905	E	049025	ROYALTY	0.000641
0394906	E	049025	ROYALTY	0.001944
0396097	E	125183	ROYALTY	0.015624
0396100	E	125183	ROYALTY	0.017361
0396325	E	101006	OVERRIDE	0.004964
0396328	E	101006	ROYALTY	0.014802
0396329	E	101006	ROYALTY	0.006720
0396331	E	101006	ROYALTY	0.003329
0396333	E	101006	ROYALTY	0.001081
0396334	E	101006	ROYALTY	0.001496
0396340	E	101006	ROYALTY	0.001170
0396348	E	101006	ROYALTY	0.003949
0396351	E	101006	ROYALTY	0.000730
0396357	E	101006	ROYALTY	0.000599
0396360	E	101006	ROYALTY	0.006719
0396362	E	101006	ROYALTY	0.001590
0396364	E	101006	ROYALTY	0.001586
0396365	E	101006	ROYALTY	0.000599
0396368	E	101006	OVERRIDE	0.004964
0396371	E	101006	ROYALTY	0.014802
0396372	E	101006	ROYALTY	0.006720
0396374	E	101006	ROYALTY	0.003329
0396376	E	101006	ROYALTY	0.001081
0396377	E	101006	ROYALTY	0.001496
0396383	E	101006	ROYALTY	0.001170
0396391	E	101006	ROYALTY	0.003949
0396394	E	101006	ROYALTY	0.000730
0396400	E	101006	ROYALTY	0.000599
0396403	E	101006	ROYALTY	0.006719
0396405	E	101006	ROYALTY	0.001590
0396407	E	101006	ROYALTY	0.001586
0396408	E	101006	ROYALTY	0.000599
0396465	E	010496	ROYALTY	0.012500
0396476	E	010496	ROYALTY	0.004359
0396481	E	010496	ROYALTY	0.062500
0396483	E	010496	ROYALTY	0.000316
0396489	E	010496	ROYALTY	0.000304
0396492	E	010496	ROYALTY	0.006212
0396493	E	010496	ROYALTY	0.006212
0396498	E	010496	ROYALTY	0.000137
0396519	E	010496	ROYALTY	0.002534
0396520	E	010496	ROYALTY	0.000634
0396525	E	010496	ROYALTY	0.001267
0396526	E	010496	OVERRIDE	0.005208
0396537	E	010496	OVERRIDE	0.001643
0396540	E	010496	OVERRIDE	0.000448
0396545	E	010496	ROYALTY	0.002604
0396603	E	115366	ROYALTY	0.004167
0396605	E	115366	ROYALTY	0.002396
0396710	E	115366	ROYALTY	0.031250
0396711	E	115366	ROYALTY	0.031250
0396728	E	115366	ROYALTY	0.031250
0396729	E	115366	ROYALTY	0.031250
0396735	E	115366	ROYALTY	0.039063
0396736	E	115366	ROYALTY	0.039063
0396741	E	115366	ROYALTY	0.009128
0396748	E	115366	ROYALTY	0.008875
0396749	E	115366	ROYALTY	0.008823
0396753	E	115366	ROYALTY	0.005875
0396763	E	115366	ROYALTY	0.005875
0396802	E	115366	ROYALTY	0.125000
0396804	E	115366	ROYALTY	0.050000
0396814	E	115366	ROYALTY	0.001972
0396820	E	115366	ROYALTY	0.001917
0396821	E	115366	ROYALTY	0.001906
0396869	E	115366	ROYALTY	0.035625
0396913	E	115366	ROYALTY	0.013368
0396915	E	115366	ROYALTY	0.015625
0396922	E	115366	ROYALTY	0.020834
0396923	E	115366	ROYALTY	0.041667
0396935	E	115366	ROYALTY	0.023437
0396944	E	115366	ROYALTY	0.013368
0396946	E	115366	ROYALTY	0.015625
0396954	E	115366	ROYALTY	0.046876
0426013	E	001296	ROYALTY	0.007813
0426014	E	001296	ROYALTY	0.007812
0426025	E	001301	ROYALTY	0.007550
0426026	E	001301	ROYALTY	0.008075
0426027	E	001301	ROYALTY	0.000524
0426028	E	001303	ROYALTY	0.005099
0426029	E	001303	ROYALTY	0.005403
0426030	E	001303	ROYALTY	0.006119
0426071	E	002395	ROYALTY	0.002951
0426075	E	002401	ROYALTY	0.093750
0426107	E	004345	ROYALTY	0.000955
0426108	E	004345	ROYALTY	0.000955
0426109	E	004345	ROYALTY	0.000955
0426125	E	004825	ROYALTY	0.006250
0426126	E	004825	ROYALTY	0.006250
0426141	E	006895	ROYALTY	0.005860
0426142	E	006895	ROYALTY	0.005860
0426144	E	006895	ROYALTY	0.005860
0426148	E	008371	ROYALTY	0.004144
0426150	E	008371	ROYALTY	0.004144
0426151	E	008371	ROYALTY	0.004144
0426176	E	008383	ROYALTY	0.003832
0426192	E	008389	ROYALTY	0.001172
0426193	E	008389	ROYALTY	0.001172
0426194	E	008389	ROYALTY	0.001172
0426195	E	008389	ROYALTY	0.001172
0426201	E	008396	WORKING	0.879519
0426300	E	012475	OVERRIDE	0.004016
0426303	E	012475	ROYALTY	0.005246
0426305	E	012475	ROYALTY	0.013523
0426307	E	013024	ROYALTY	0.015625
0426321	E	016030	OVERRIDE	0.022500
0426337	E	016030	OVERRIDE	0.005000
0426338	E	016030	OVERRIDE	0.015000
0426441	E	016930	ROYALTY	0.046876
0426475	E	017378	ROYALTY	0.022222
0426636	E	020069	OVERRIDE	0.001074
0426637	E	020069	OVERRIDE	0.001074
0426639	E	020069	OVERRIDE	0.001245
0426641	E	020069	OVERRIDE	0.001001
0426642	E	020069	OVERRIDE	0.010166
0426643	E	020069	OVERRIDE	0.006805
0426644	E	020069	OVERRIDE	0.001244
0426645	E	020069	OVERRIDE	0.001001
0426646	E	020069	OVERRIDE	0.002276
0426647	E	020069	OVERRIDE	0.003005
0426648	E	020069	OVERRIDE	0.001804
0426652	E	020069	OVERRIDE	0.005000
0426654	E	020069	OVERRIDE	0.002500
0426659	E	020069	ROYALTY	0.200000
0426662	E	020095	ROYALTY	0.028321
0426664	E	020095	ROYALTY	0.015625
0426665	E	020095	ROYALTY	0.012586
0426666	E	020095	ROYALTY	0.012587
0426667	E	020095	ROYALTY	0.012587
0426684	E	020312	ROYALTY	0.004596
0426732	E	020312	ROYALTY	0.006185
0426734	E	020312	ROYALTY	0.010417
0426779	E	039549	ROYALTY	0.007281
0426787	E	039549	ROYALTY	0.010864
0426852	E	068752	ROYALTY	0.000726
0427007	E	111211	OVERRIDE	0.002500
0427009	E	111211	OVERRIDE	0.002500
0427010	E	111211	OVERRIDE	0.002500
0427156	E	125183	ROYALTY	0.011285
0427157	E	125183	ROYALTY	0.011285
0427158	E	125183	ROYALTY	0.011285
0427159	E	125183	ROYALTY	0.011285
0427712	E	101006	ROYALTY	0.001360
0427714	E	101006	ROYALTY	0.001360
0427727	E	010496	OVERRIDE	0.000632
0427728	E	010496	OVERRIDE	0.000632
0427731	E	010496	OVERRIDE	0.000243
0427732	E	010496	OVERRIDE	0.000244
0427759	E	010496	ROYALTY	0.000634
0427760	E	010496	ROYALTY	0.000633
0427761	E	010496	ROYALTY	0.000633
0427762	E	010496	ROYALTY	0.000055
0427763	E	010496	ROYALTY	0.247852
0427766	E	010496	ROYALTY	0.001890
0427769	E	010496	ROYALTY	0.010990
0427773	E	010496	ROYALTY	0.010417
0427776	E	010496	ROYALTY	0.000887
0427780	E	010496	ROYALTY	0.000222
0427782	E	010496	ROYALTY	0.000222
0427783	E	010496	ROYALTY	0.000222
0427784	E	010496	ROYALTY	0.000222
0427786	E	010496	ROYALTY	0.031250
0427787	E	010496	ROYALTY	0.031250
0427790	E	112715	ROYALTY	0.062500
0430616	E	008592	ROYALTY	0.062500
0434388	E	019558	OVERRIDE	0.062500
0434392	E	019558	ROYALTY	0.093750
0434393	E	019558	ROYALTY	0.093750
0446982	E	001296	ROYALTY	0.062500
0446983	E	001297	ROYALTY	0.022838
0446987	E	001318	ROYALTY	0.064697
0446997	E	001771	ROYALTY	0.000206
0447002	E	001777	ROYALTY	0.000157
0447004	E	001777	ROYALTY	0.000156
0447005	E	001827	ROYALTY	0.008000
0447015	E	002395	ROYALTY	0.001014
0447021	E	004345	WORKING	0.875000
0447047	E	006792	WORKING	0.843750
0447048	E	006895	ROYALTY	0.005578
0447049	E	006895	ROYALTY	0.005860
0447065	E	008371	ROYALTY	0.000628
0447066	E	008371	ROYALTY	0.000628
0447067	E	008371	ROYALTY	0.000628
0447069	E	008383	ROYALTY	0.004789
0447070	E	008383	ROYALTY	0.001259
0447072	E	008389	ROYALTY	0.005860
0447073	E	008389	ROYALTY	0.005860
0447083	E	008393	WORKING	0.875000
0447093	E	008397	WORKING	0.843750
0447140	E	012475	ROYALTY	0.001606
0447141	E	013024	ROYALTY	0.013021
0447201	E	017378	ROYALTY	0.016666
0447202	E	017378	ROYALTY	0.019444
0447203	E	017378	ROYALTY	0.019444
0447267	E	007562	ROYALTY	0.005307
0447268	E	008548	ROYALTY	0.003516
0447269	E	008548	ROYALTY	0.003515
0447270	E	008592	WORKING	0.875000
0447273	E	035629	ROYALTY	0.000911
0447297	E	068752	OVERRIDE	0.033922
0447298	E	068752	ROYALTY	0.000910
0447333	E	091313	ROYALTY	0.007148
0447468	E	115260	WORKING	0.875116
0448276	E	101006	OVERRIDE	0.000776
0448277	E	101006	ROYALTY	0.000406
0448282	E	101006	ROYALTY	0.001329
0448286	E	101006	ROYALTY	0.000473
0448287	E	101006	ROYALTY	0.000405
0448288	E	101006	ROYALTY	0.000483
0448291	E	101006	ROYALTY	0.000469
0448292	E	101006	ROYALTY	0.000269
0448295	E	101006	ROYALTY	0.001429
0448300	E	101006	ROYALTY	0.000455
0448302	E	101006	ROYALTY	0.000134
0448304	E	101006	ROYALTY	0.000496
0448311	E	101006	ROYALTY	0.000311
0448313	E	101006	ROYALTY	0.002994
0448316	E	101006	ROYALTY	0.000481
0448319	E	101006	OVERRIDE	0.000776
0448320	E	101006	ROYALTY	0.000406
0448325	E	101006	ROYALTY	0.001329
0448329	E	101006	ROYALTY	0.000473
0448330	E	101006	ROYALTY	0.000405
0448331	E	101006	ROYALTY	0.000483
0448334	E	101006	ROYALTY	0.000469
0448335	E	101006	ROYALTY	0.000269
0448338	E	101006	ROYALTY	0.001429
0448343	E	101006	ROYALTY	0.000455
0448345	E	101006	ROYALTY	0.000134
0448347	E	101006	ROYALTY	0.000496
0448354	E	101006	ROYALTY	0.000311
0448356	E	101006	ROYALTY	0.002994
0448359	E	101006	ROYALTY	0.000481
0448405	E	010496	ROYALTY	0.005691
0448407	E	010496	ROYALTY	0.005813
0448409	E	010496	ROYALTY	0.000937
0448410	E	010496	ROYALTY	0.000761
